class	column	line_id	line_idx	edits	subs	gt	model
mark	page-039-L	_76ec9179-bfc0-4ec2-8ee8-ef2e438fd9d6	4	1	́→∅	μὲν ὡς τὸ αὐτὸ ἀκȣ́ει ὁ πρῶτος ϗ̀ ὁ ὕστερος, ἔστι δ' ὡς	μὲν ὡς τὸ αὐτὸ ἀκȣει ὁ πρῶτος ϗ̀ ὁ ὕστερος, ἔστι δ' ὡς
mark	page-039-L	_a77e343f-aed4-4ebe-83a4-c6b98b9742b9	11	2	́→∅ ́→∅	ἀκȣ́ων Αγ24. 85b22. — ἀκȣ́ειν i q λέγεσθαι. Ἀγαμέμνων	ἀκȣων Αγ24. 85b22. — ἀκȣειν i q λέγεσθαι. Ἀγαμέμνων
mark	page-039-L	_fc4165ea-06bb-446a-84e7-199f4f9215fc	12	1	́→∅	κακῶς ἀκȣ́ων ἠνείχετο Ππ14. 1285a11. ἀρχὴν ταύτην ἄξιον	κακῶς ἀκȣων ἠνείχετο Ππ14. 1285a11. ἀρχὴν ταύτην ἄξιον
mark	page-039-L	_beccbe55-f7fd-446a-8f42-c2dc3c8093bd	21	1	́→∅	1109b35. τὰ βίᾳ ϗ̀ ἀπάτῃ ἀκȣσια Ρα15. 1377b5. ἀκȣ́-	1109b35. τὰ βίᾳ ϗ̀ ἀπάτῃ ἀκȣσια Ρα15. 1377b5. ἀκȣ-
mark	page-039-L	_5024e1d1-2f49-49fe-8381-d3fd3583278b	30	1	́→∅	ἀκȣ́σματα ϗ̀ ὁράματα ἀνελευθερίας Πη17. 1336b2.	ἀκȣσματα ϗ̀ ὁράματα ἀνελευθερίας Πη17. 1336b2.
mark	page-039-R	_d952add2-efac-4573-83a7-f774a37f0ff2	19	1	∅→͂	κατὰ μέρος sive κατὰ πρόσθεσιν, veluti θυμȣ, τιμῆς, κέρ-	κατὰ μέρος sive κατὰ πρόσθεσιν, veluti θυμȣ͂, τιμῆς, κέρ-
mark	page-039-R	_f6075459-4cad-40d5-8152-b65a40f767ad	47	1	ι→ί	ρωθεν ἀκρίβεια τῶν αἰσθήσεων, ἡ περὶ τὰς διαφορὰς ἀκρι-	ρωθεν ἀκρίβεια τῶν αἰσθήσεων, ἡ περὶ τὰς διαφορὰς ἀκρί-
mark	page-039-R	_300d83e8-c949-4173-a313-dd7eaf3504e1	54	1	α→ᾳ	αν16. 478b1. εἰς ἀκρίβειαν Πη11. 1331a2. τῇ ἀκριβεία	αν16. 478b1. εἰς ἀκρίβειαν Πη11. 1331a2. τῇ ἀκριβείᾳ
mark	page-040-L	_5a5d7f71-6937-4a43-bd06-50293a12d438	7	1	∅→͂	ἀμαυρῶς Οα9. 279a29. νῦν μὲν ἱκανῶς πρὸς τὴν παρȣσαν	ἀμαυρῶς Οα9. 279a29. νῦν μὲν ἱκανῶς πρὸς τὴν παρȣ͂σαν
mark	page-040-L	_2e16c08b-d36f-4b17-99be-2952fbdfb298	14	1	∅→͂	— τὸ τȣ ἀριθμȣ μέτρον ἀκριβέστατον Μα1. 1053a1. κι-	— τὸ τȣ ἀριθμȣ͂ μέτρον ἀκριβέστατον Μα1. 1053a1. κι-
mark	page-040-L	_252c9bc6-728f-4543-8c68-d0c1ce27e5b3	26	2	 →∅ ἱ→ὶ	στῆμαι Ογ7. 306a27. Ηζ7. 1141a16. Ρα1. 1355a24. αἱ ἀκρι-	στῆμαι Ογ7. 306a27. Ηζ7. 1141a16. Ρα1.1355a24. αὶ ἀκρι-
mark	page-040-L	_9ffa025c-a188-4f37-b780-64fc51acb63a	28	1	ἢ→ἡ	ἀπόδειξις ἢ μᾶλλον ἐξ ἀρχῆς Αγ24. 86a17. ἀκριβεστέρα ἐπι-	ἀπόδειξις ἡ μᾶλλον ἐξ ἀρχῆς Αγ24. 86a17. ἀκριβεστέρα ἐπι-
mark	page-040-L	_b97ad02c-fb48-4de9-972c-16919830c482	36	2	ἐ→ε ἡ→ἢ	ἐν τῇ δημηγορικῇ τὰ ἀκριβῆ περίεργα, ἡ δὲ δικανικὴ ἀκρι-	εν τῇ δημηγορικῇ τὰ ἀκριβῆ περίεργα, ἢ δὲ δικανικὴ ἀκρι-
mark	page-040-L	_596c0f58-f8bb-4622-b57b-476402478998	60	1	∅→͂	ἀκριβȣν. ἡ διάμετρος βȣλεται μὲν κατὰ τὸν διὰ παντὸς εἶναι	ἀκριβȣ͂ν. ἡ διάμετρος βȣλεται μὲν κατὰ τὸν διὰ παντὸς εἶναι
mark	page-040-R	_170d8916-708d-4358-a4f7-8a9c45b85fe3	4	1	ῃ→η	ἀκριβȣ͂ν, syn πταίειν, σφάλλεσθαι τῇ γλώττῃ πγ31. 875	ἀκριβȣ͂ν, syn πταίειν, σφάλλεσθαι τῇ γλώττη πγ31. 875
mark	page-040-R	_d4152489-1ef9-4334-9c48-f9b40b19a1ef	48	1	͂→∅	ϗ̀ τὰ τοιαῦτα b20). ἔσμα ὁ αὐχὴν τȣ͂ καρπȣ͂ τῶν ἀκρο-	ϗ̀ τὰ τοιαῦτα b20). ἔσμα ὁ αὐχὴν τȣ͂ καρπȣ τῶν ἀκρο-
mark	page-041-R	_04323516-26f1-451d-9548-32f86fef9165	12	2	∅→͂ ∅→͂	ἀκροστήθιον τὸ ἀπὸ τȣ ὀμφαλȣ πρὸς τὸ ἀκροστήθιον, τὸ	ἀκροστήθιον τὸ ἀπὸ τȣ͂ ὀμφαλȣ͂ πρὸς τὸ ἀκροστήθιον, τὸ
mark	page-041-R	_691fb0a0-433f-45d1-987d-ed69e3a020ae	14	1	∅→͂	τὰς ἀκρότητας φτβ9. 829a10. — ἡ ἀκρότης τȣ παρόντος	τὰς ἀκρότητας φτβ9. 829a10. — ἡ ἀκρότης τȣ͂ παρόντος
mark	page-041-R	_0786718d-c897-46ce-824d-a4afb6a742e4	22	1	∅→͂	630a24. ἄρκτος τῷ στόματι τὴν ἀκρωμίαν δακȣσα κατα-	630a24. ἄρκτος τῷ στόματι τὴν ἀκρωμίαν δακȣ͂σα κατα-
mark	page-041-R	_804a6120-d002-4f32-86a3-24016bdd3906	27	2	ω→ώ ή→η	extremae, ἡ κύλιξ κολοβός, ἂν τρυπηθῇ τὸ ȣ̓͂ς ἢ ἀκρωτή-	extremae, ἡ κύλιξ κολοβός, ἂν τρυπηθῇ τὸ ȣ̓͂ς ἢ ἀκρώτη-
mark	page-041-R	_b48fb2a4-7d5f-408b-8542-8373b173ba5d	41	1	∅→͂	βανομένων τῶν τȣ ἡλίȣ ἀκτίνων μβ9. 369b14. ἢ ἐπαλλάτ-	βανομένων τῶν τȣ͂ ἡλίȣ ἀκτίνων μβ9. 369b14. ἢ ἐπαλλάτ-
mark	page-042-L	_27b1bd07-9b7a-4937-a0cf-f6833a8f1d1c	5	2	ο→ό έ→ε	αἱ τῶν ἀκυροτέρων περίοδοι ἀκολȣθȣ͂σι ταῖς τῶν κυριωτέρων	αἱ τῶν ἀκυρότερων περίοδοι ἀκολȣθȣ͂σι ταῖς τῶν κυριωτέρων
mark	page-042-L	_ee64ad1b-340f-463e-88ed-04cf3f2b5f3a	37	2	∅→̀ ∅→ 	ἀλγήματα περὶ τὸν νῶτον, περὶ τȣς ὄρχεις Ζιγ3. 512b18,25.	ἀλγήματα περὶ τὸν νῶτον, περὶ τȣ̀ς ὄρχεις Ζιγ3. 512b18, 25.
mark	page-043-L	_e8f00d47-037b-45ca-84d2-1781a8c886b9	11	1	ϊ→ῖ	Ἀλεξαμενὸς ὁ Στυρεὺς ἢ Τήϊος πρῶτος ἔγραψε διαλόγȣς	Ἀλεξαμενὸς ὁ Στυρεὺς ἢ Τήῖος πρῶτος ἔγραψε διαλόγȣς
mark	page-043-L	_141ff029-c113-40b5-a08e-738a92b83881	24	1	Ἠ→Ἡ	Ἄλεξις ϗ̀ Ἐπειός, Ἠλείȣ υἱοί f 595. 1575a16.	Ἄλεξις ϗ̀ Ἐπειός, Ἡλείȣ υἱοί f 595. 1575a16.
mark	page-043-L	_92f6c2ce-ad47-42b1-b210-701378e8badf	25	1	η→ῃ	ἀλεπίδωτα τὰ σελάχη Ζμδ13. 697a7.	ἀλεπίδωτα τὰ σελάχῃ Ζμδ13. 697a7.
mark	page-043-L	_db154a1d-fe30-4aad-a4a3-b17c93a1e295	29	1	ἐ→ἑ	ἄλευρον. ἄλευρα καταπάσαντες Ζιι40. 627b19. τῶν ἐφθῶν	ἄλευρον. ἄλευρα καταπάσαντες Ζιι40. 627b19. τῶν ἑφθῶν
mark	page-043-L	_d72f331f-b121-4309-a9e9-0995a8551c56	42	1	ὄ→ὂ	τὸ ὄν et τὴν ȣ̓σίαν, modo ad cognitionem et scientiam vergit.	τὸ ὂν et τὴν ȣ̓σίαν, modo ad cognitionem et scientiam vergit.
mark	page-043-L	_3fa3411f-4bfa-4057-84d5-ec908ee1224c	49	1	ἢ→ἡ	φεῖν, ἀποφήνασθαι περὶ τῆς ἀληθείας, ἢ περὶ τῆς ἀληθείας	φεῖν, ἀποφήνασθαι περὶ τῆς ἀληθείας, ἡ περὶ τῆς ἀληθείας
mark	page-043-R	_ec02615f-d8ec-4dbe-9db9-c225457ee72c	30	1	∅→͂	δόξα τȣ ἀληθεύειν al Ηη10. 1151b20. Ρα11. 1371a10, 14.	δόξα τȣ͂ ἀληθεύειν al Ηη10. 1151b20. Ρα11. 1371a10, 14.
mark	page-043-R	_515555f6-3222-4519-a5cf-00a1255e759e	40	1	ῄ→ή	κατηγορίαι διῄρηνται Αα37. 49a6.	κατηγορίαι διήρηνται Αα37. 49a6.
mark	page-044-L	_ab7a57ff-1258-4334-8509-1825bc070366	33	1	ὐ→ὑ	ρωνος ημα33. 1193a33. ἀποδεῖξαι αὐτὸν μὲν ἀληθῆ, τὸν δὲ	ρωνος ημα33. 1193a33. ἀποδεῖξαι αὑτὸν μὲν ἀληθῆ, τὸν δὲ
mark	page-044-R	_7d34c1e5-b768-475c-9b53-c4722f883dd7	16	1	ἀ→ἁ	ἁλιεύς. οἱ ἁλιεῖς Πδ4. 1291b23. οἱ ἀλ. τὰ δελέατα ἀπο-	ἁλιεύς. οἱ ἁλιεῖς Πδ4. 1291b23. οἱ ἁλ. τὰ δελέατα ἀπο-
mark	page-044-R	_aa6f179d-ea0d-4100-9aab-3d6e9c5f2f24	26	2	ἀ→ἁ ί→ι	ἀλίζειν. ἄρτοι ἠλισμένοι, opp ἄναλοι πκα5. 927a36. ἀλίζο-	ἁλίζειν. ἄρτοι ἠλισμένοι, opp ἄναλοι πκα5. 927a36. ἀλιζο-
mark	page-044-R	_d4697317-cf40-44ab-863f-297c3c4ddce4	34	1	́→∅	μὲν ȣ̓͂ν τοιȣ́των ἅλις Ηκ1. 1172b7. περὶ μὲν τȣ́των ἅλις	μὲν ȣ̓͂ν τοιȣ́των ἅλις Ηκ1. 1172b7. περὶ μὲν τȣτων ἅλις
mark	page-044-R	_e42010b8-6e9c-46a0-bb30-c654ea5a2107	39	1	ἔ→ἕ	f 518. 1562b36. ἀλίσκεσθαι ἔρκεσιν Ζιι26. 617b24. —	f 518. 1562b36. ἀλίσκεσθαι ἕρκεσιν Ζιι26. 617b24. —
mark	page-044-R	_95fc562f-7261-4ceb-ba15-65d746ee3474	45	1	ἀ→ἁ	1444a32. οἱ ξενίας ἀλόντες f 451. 1545a13.	1444a32. οἱ ξενίας ἁλόντες f 451. 1545a13.
mark	page-045-R	_9d493f0f-6d92-4713-a7bd-b0be9a7b8633	18	1	η→ῃ	ἐν ȣ̓δεμιᾷ τέχνη ἀλλ᾽ ἐν ῥητορικῇ ϗ̀ ἐριστικῇ Ρβ24. 1402	ἐν ȣ̓δεμιᾷ τέχνῃ ἀλλ᾽ ἐν ῥητορικῇ ϗ̀ ἐριστικῇ Ρβ24. 1402
mark	page-045-R	_7f002d13-42ff-4a50-8077-1994ab2dd646	23	1	∅→͂	ἐάνπερ λέγη καλῶς, ἀλλὰ διὰ τὸ ἀδυνατεῖν ποιήσει τȣτο·	ἐάνπερ λέγη καλῶς, ἀλλὰ διὰ τὸ ἀδυνατεῖν ποιήσει τȣ͂το·
mark	page-045-R	_e45f9216-8411-403f-93dc-569a4dbf615c	58	1	ἁ→ἀ	λονται πλεῖον ἔχοντες τȣ̀ς ἁλτῆρας ἢ μὴ ἔχοντες Ζπ3. 705	λονται πλεῖον ἔχοντες τȣ̀ς ἀλτῆρας ἢ μὴ ἔχοντες Ζπ3. 705
mark	page-046-L	_0ab7be29-3bb2-48d7-8e8a-dcf7bc9fb9a8	37	3	ἅ→ᾅ ῶ→̀ ῶ→ῷ	ἀλλοιȣ͂ν. τὸ ἀλλοιȣ́μενον ἅπαν ἀλλοιȣ͂ται ὑπὸ τῶν αἰσθητῶν	ἀλλοιȣ͂ν. τὸ ἀλλοιȣ́μενον ᾅπαν ἀλλοιȣ͂ται ὑπὸ τ̀ν αἰσθητῷν
mark	page-046-L	_12016472-7c85-4d82-962b-4121f9810c2d	60	1	ὐ→ὑ	σθητȣ͂ ὄντος, μεταβάλλῃ ἐν τοῖς αὐτȣ͂ πάθεσιν, ἢ ἐναντίοις	σθητȣ͂ ὄντος, μεταβάλλῃ ἐν τοῖς αὑτȣ͂ πάθεσιν, ἢ ἐναντίοις
mark	page-046-R	_107c1700-ffca-44f0-b7fc-6853c16f95a7	10	1	η→ῃ	ἀναιρεῖσθαι ἀνάγκη τοῖς ȣ̔́τω (Emped) λέγȣσιν ΜΑ8. 989	ἀναιρεῖσθαι ἀνάγκῃ τοῖς ȣ̔́τω (Emped) λέγȣσιν ΜΑ8. 989
mark	page-046-R	_66c6a87f-ead0-4853-92e6-d4aa9810fb9d	48	1	η→ῃ	a16. — ϗ̀ ἄλλως ἄτοπον, ϗ̀ ἄλλως ἐφάνη Φβ4. 196b2.	a16. — ϗ̀ ἄλλως ἄτοπον, ϗ̀ ἄλλως ἐφάνῃ Φβ4. 196b2.
mark	page-047-R	_7bc33ec4-ec41-47b0-8ff1-8149439e7650	4	1	͂→∅	ὅμοιον Οβ6. 289a6. τȣ͂το δ᾽ ἄλογον, συμβαίνει ἄλογον sim	ὅμοιον Οβ6. 289a6. τȣτο δ᾽ ἄλογον, συμβαίνει ἄλογον sim
mark	page-047-R	_e0461434-cdd1-48fd-8431-fc41cc094745	19	1	Ἀ→Ἄ	Ἀλόπη Καρκίνȣ Ηη8. 1150b10 (Nck fr tr p 619).	Ἄλόπη Καρκίνȣ Ηη8. 1150b10 (Nck fr tr p 619).
mark	page-047-R	_ebd95ae7-9035-44bf-9217-7afa4777cba7	20	1	ἁ→ἀ	ἁλοσάχνη. ἡ τῆς ἁλκυόνος νεοττιὰ παρομοία ταῖς καλȣμέναις	ἁλοσάχνη. ἡ τῆς ἀλκυόνος νεοττιὰ παρομοία ταῖς καλȣμέναις
mark	page-047-R	_001dae43-0b18-4d67-9d5e-b7812f09cefb	58	2	ἁ→ἀ ἅ→ἄ	— sing ἅλς, ἁλός εν3. 461b16. Ζιζ27. 580b31 (v l ἅλ-	— sing ἅλς, ἀλός εν3. 461b16. Ζιζ27. 580b31 (v l ἄλ-
mark	page-048-L	_c33f41f9-9631-4a46-8c7b-39fd3a920537	18	1	ὰ→ά	a9. 19. 873b37. τὰ ἁλυκὰ τῶν γλυκέων ἧττον ψυχρὰ πκγ	a9. 19. 873b37. τὰ ἁλυκὰ τῶν γλυκέων ἧττον ψυχρά πκγ
mark	page-048-L	_9e99c5c7-cb26-4326-a550-00c8c2c63e52	28	2	ὕ→ὐ η→ὴ	1126b14. αὕτη ἡ δειλία ἄλυπος Ηγ15. 1119a29. ἄλυπος	1126b14. αὐτὴ ἡ δειλία ἄλυπος Ηγ15. 1119a29. ἄλυπος
mark	page-048-L	_f87db34b-b08b-4590-9c58-9b53577a5281	42	2	Ἅ→Ἄ Ἅ→Ἄ	Ἅλυς. Κροῖσος Ἅλυν διαβὰς Ργ5. 1407a38.	Ἄλυς. Κροῖσος Ἄλυν διαβὰς Ργ5. 1407a38.
mark	page-048-L	_8fe1fdcc-06ce-4d77-ab98-c12812a5f3aa	43	2	ἄ→ἅ ἀ→ἁ	ἄλυσις. ὅσα ὥσπερ αἱ ἀλύσεις σύγκειται τῶν σωμάτων μδ9.	ἅλυσις. ὅσα ὥσπερ αἱ ἁλύσεις σύγκειται τῶν σωμάτων μδ9.
mark	page-048-R	_dbf4be00-95e0-41ac-af31-a3011e6d34d5	28	1	́→∅	κυνοραϊστὰς πολλȣ̀ς ἐχȣ́σης Ρβ20. 1393b24 (renard C, de	κυνοραϊστὰς πολλȣ̀ς ἐχȣσης Ρβ20. 1393b24 (renard C, de
mark	page-048-R	_1b351117-cbb0-43e9-bb50-faa871f00549	54	2	ὅ→̓ ε→ὲ	a4 (ὅθεν αὐτῶν μεταξύ ἐστιν). ἅμα κατὰ χρόνον def Φδ10.	a4 (̓θὲν αὐτῶν μεταξύ ἐστιν). ἅμα κατὰ χρόνον def Φδ10.
mark	page-049-L	_02ba8f27-cacf-4e84-b748-d8b3473a515a	13	1	ῃ→η	ἀμαθία παρακολȣθεῖ τῇ ἀφροσύνῃ αρ6. 1251a2.	ἀμαθία παρακολȣθεῖ τῇ ἀφροσύνη αρ6. 1251a2.
mark	page-049-L	_659d81cd-5e0d-4736-b9b9-bdf5b589840a	20	1	ἀ→ἁ	ἀμαρτάνειν, opp κατορθȣ͂ν Ηβ6. 1107a15 al. ρ30. 1437	ἁμαρτάνειν, opp κατορθȣ͂ν Ηβ6. 1107a15 al. ρ30. 1437
mark	page-049-L	_230e20b3-489b-49a3-bb51-95b574bb467c	23	1	́→∅	cf Ργ2. 1405a27. ἁμαρτάνειν τῆς προστάξεως, τȣ́τȣ Ηη7.	cf Ργ2. 1405a27. ἁμαρτάνειν τῆς προστάξεως, τȣτȣ Ηη7.
mark	page-049-L	_58831713-a094-40c0-b82d-ef1a96fbd2b8	34	1	∅→͂	φίλοις ἐπιτρέπειν Ηθ10. 1159b7. ὁ ἑκὼν ἁμαρτάνων πȣ αἱ-	φίλοις ἐπιτρέπειν Ηθ10. 1159b7. ὁ ἑκὼν ἁμαρτάνων πȣ͂ αἱ-
mark	page-049-L	_3c816e2e-acf1-4c35-8b26-71a58fc19def	36	1	ὲ→έ	βολὴ ἁμαρτάνεται, τὸ δὲ μέσον κατορθȣ͂ται Ηβ5. 1106b25.	βολὴ ἁμαρτάνεται, τὸ δέ μέσον κατορθȣ͂ται Ηβ5. 1106b25.
mark	page-049-R	_70b3d6ce-93e1-457f-a9e9-fa782b4931ac	2	1	ὴ→ή	πο13. 1453a10. ρ5. 1427a34. — ἁμαρτία φυσικὴ ημβ6.	πο13. 1453a10. ρ5. 1427a34. — ἁμαρτία φυσική ημβ6.
mark	page-049-R	_c2124aea-3e53-444f-87ba-f78e46205383	3	1	ἀ→ἁ	1202a26. ἀμαρτίαι Ηγ10. 1115b15. Πβ8. 1269a16. ἔχειν	1202a26. ἁμαρτίαι Ηγ10. 1115b15. Πβ8. 1269a16. ἔχειν
mark	page-049-R	_1c4cebae-ed49-4696-9bfb-4c0191351af1	4	1	ἀ→ἁ	τὰς παρεκβάσεις καὶ τὰς ἀμαρτίας τὰς παρ᾽ ἀμφοτέρων	τὰς παρεκβάσεις καὶ τὰς ἁμαρτίας τὰς παρ᾽ ἀμφοτέρων
mark	page-049-R	_ea7aab9c-2cf8-4863-bc6a-088e75587d9d	5	1	ἀ→ἁ	Πε10. 1310b6. ἀμαρτίαι παιδικαί Ηγ15. 1119a34.	Πε10. 1310b6. ἁμαρτίαι παιδικαί Ηγ15. 1119a34.
mark	page-049-R	_89ed5426-1c19-420a-9758-65e39f173643	6	2	ἀ→ἁ ἀ→ἁ	ἀμαρτωλός. τῶν ἄκρων τὸ μέν ἐστιν ἀμαρτωλότερον Ηβ9.	ἁμαρτωλός. τῶν ἄκρων τὸ μέν ἐστιν ἁμαρτωλότερον Ηβ9.
mark	page-050-L	_6c9c6c79-aa53-4b2e-aa6d-b9e49cbaab82	21	2	ἡ→ἢ ὴ→ή	ἀδιαίρετος Μλ7. 1073a6. εἰ μεριστὴ ἡ ἀμερὴς ἡ ψυχὴ ψα1.	ἀδιαίρετος Μλ7. 1073a6. εἰ μεριστὴ ἢ ἀμερὴς ἡ ψυχή ψα1.
mark	page-050-R	_663a6049-1ef8-4e25-9aaf-9631c2fbbbf3	4	2	∅→̀ ̀→́	ἐμβάλλȣσιν εἰς τὸν Πόντον, ἀναπλέȣσιν εἰς τȣς ποταμȣ̀ς	ἐμβάλλȣσιν εἰς τὸν Πόντον, ἀναπλέȣσιν εἰς τȣ̀ς ποταμȣ́ς
mark	page-050-R	_34d81685-0154-41f8-bd75-d436e8f60509	11	1	ἀ→ἁ	ἀμιγής. ὁ νȣ͂ς ἀμιγής (Anaxag), coni ἀπλȣ͂ς, καθαρός, ἀπα-	ἀμιγής. ὁ νȣ͂ς ἀμιγής (Anaxag), coni ἁπλȣ͂ς, καθαρός, ἀπα-
mark	page-050-R	_555372ce-d062-4b93-8640-06e11c358084	43	2	́→∅ ∅→ 	Ἀμμȣ́ς i q Ζεύς f487. 1557b21.	Ἀμμȣς i q Ζεύς f 487. 1557b21.
mark	page-051-L	_0f9c7158-d254-4ce2-af55-108d7092deaa	10	1	ἐ→ε	ἀμόργης. τῆς ἐλαίας ὁ ἀμόργης χ5. 796a27.	ἀμόργης. τῆς ελαίας ὁ ἀμόργης χ5. 796a27.
mark	page-051-L	_d3deb05d-b693-47fd-93ff-7726302de40e	17	1	ὑ→ὐ	ἀμȣσία ϗ̀ μȣσική, πάθος καθ' αὑτόν Γα4. 319b27.	ἀμȣσία ϗ̀ μȣσική, πάθος καθ' αὐτόν Γα4. 319b27.
mark	page-052-L	_48df9d30-3465-4474-9b18-bdc82084418a	1	1	ᾴ→ά	ἐποίκȣς Πε3. 1303b2. 6. 1306a2. — ἡ Θρᾴκη ἡ ὑπὲρ Ἀμ-	ἐποίκȣς Πε3. 1303b2. 6. 1306a2. — ἡ Θράκη ἡ ὑπὲρ Ἀμ-
mark	page-052-L	_6061c9d5-2591-4162-82da-627be99c893e	12	1	́→∅	παράδοξα). τὰ ἀμφισβητȣ́μενα ϗ̀ διαπορȣ́μενα ηεα4. 1215	παράδοξα). τὰ ἀμφισβητȣ́μενα ϗ̀ διαπορȣμενα ηεα4. 1215
mark	page-052-L	_18e24bbf-1e1c-4530-9960-1bdbfe415989	35	1	ή→η	302a17. Πβ9. 1270b89. ἀμφισβητήσιμα ἀγαθά, opp ὁμο-	302a17. Πβ9. 1270b89. ἀμφισβητησιμα ἀγαθά, opp ὁμο-
mark	page-054-R	_692d5ef7-6bf6-4dcb-a105-95b4c81f8676	18	1	́→∅	Ζμδ9. 685a18. ȣ̔͂ ἕνεκεν ϗ̀ βέλτιον, opp τὸ τȣ́τȣ ἕνεκεν ϗ̀	Ζμδ9. 685a18. ȣ̔͂ ἕνεκεν ϗ̀ βέλτιον, opp τὸ τȣτȣ ἕνεκεν ϗ̀
mark	page-054-R	_cc9373de-eedc-4e88-a9d3-e85014a3305d	34	1	́→∅	κεφαλαιȣ́μενοι κ4. 394a8. εἰλημμένων τῶν ἀναγκαίων Αβ19.	κεφαλαιȣμενοι κ4. 394a8. εἰλημμένων τῶν ἀναγκαίων Αβ19.
mark	page-058-R	_d0723682-d87b-4286-a963-34585cfa38e5	28	1	̓→∅	a29 Wz. ἠχὼ ἀνάκλασις τῆς φωνῆς ἐπὶ τȣ̓ναντίον πια45.	a29 Wz. ἠχὼ ἀνάκλασις τῆς φωνῆς ἐπὶ τȣναντίον πια45.
mark	page-059-R	_201d85e3-22ad-46fc-b5d9-db269ce9ee4b	38	1	ῃ→η	Φδ8. 215b29, 6. ἀναλογία ἰσότης λόγων, διῃρημένη συ-	Φδ8. 215b29, 6. ἀναλογία ἰσότης λόγων, διηρημένη συ-
mark	page-062-L	_87970a37-0e1c-493a-9450-fdbf71789c2a	17	1	ὰ→ά	θεῖον· ‘ἀθάνατον γὰρ ϗ̀ ἀνώλεθρον’· ὥς φησιν ὁ Ἀναξίμαν-	θεῖον· ‘ἀθάνατον γάρ ϗ̀ ἀνώλεθρον’· ὥς φησιν ὁ Ἀναξίμαν-
mark	page-062-R	_a7037473-8f9e-4aee-87ca-57f1eb2d8f33	18	1	́→∅	α28. 44a4. ἀνάπαλιν ἡ ἀκολȣ́θησις (i e μεταλλαγέντων τῶν	α28. 44a4. ἀνάπαλιν ἡ ἀκολȣθησις (i e μεταλλαγέντων τῶν
spacing	page-015-L	_e911a272-edbc-4fc9-99d9-636791a19039	3	1	 →∅	φάσεις ποσαχῶς Μδ 22. 1022b32, διχῶς, τῷ μὴ ἔχειν, τῷ	φάσεις ποσαχῶς Μδ22. 1022b32, διχῶς, τῷ μὴ ἔχειν, τῷ
spacing	page-015-L	_acaed670-b640-46f1-bd63-9a1357dfe618	6	1	 →∅	ἀάζειν θερμόν μβ 8. 367b2. opp φυσᾶν πλδ 7. 964a11. ὁ	ἀάζειν θερμόν μβ8. 367b2. opp φυσᾶν πλδ 7. 964a11. ὁ
spacing	page-015-L	_38a27648-3648-4619-8d43-7fc825eeb428	10	1	 →∅	ἀβαρές, opp τὸ ἔχον βάρος Οα 8. 277b19. Μγ 2. 1004b14.	ἀβαρές, opp τὸ ἔχον βάρος Οα 8. 277b19. Μγ2. 1004b14.
spacing	page-015-L	_8f1c7a87-6848-43a5-a8ce-3d06cebe73ed	12	2	 →∅  →∅	Ἀβδηρίτης. Δημόκριτος ὁ Ἀ. Ογ 4. 303a4. μβ 7. 365a19.	Ἀβδηρίτης. Δημόκριτος ὁ Ἀ. Ογ4. 303a4. μβ7. 365a19.
spacing	page-015-L	_d8b9c31e-22d1-47d9-afc5-c002d964e90c	13	2	 →∅  →∅	αν 2. 470b28. Ζγβ 6. 742b20. δ 1. 764a7.	αν 2. 470b28. Ζγβ6. 742b20. δ1. 764a7.
spacing	page-015-L	_897c3401-0e49-4217-aa7d-6ab76120ede6	14	2	 →∅  →∅	ἀβέβαιος φιλία, opp βέβαιος ηεη 2. 1236b9. ἀβέβαιοι Ηι 12.	ἀβέβαιος φιλία, opp βέβαιος ηεη2. 1236b9. ἀβέβαιοι Ηι12.
spacing	page-015-L	_0a74d028-f922-4a98-9c8d-a034c3d1e84d	24	1	 →∅	ἀβλαβής. act ὅσα ἀβλαβῆ τῶν ἡδέων, χαρὰ ἀβλαβής Πθ 5.	ἀβλαβής. act ὅσα ἀβλαβῆ τῶν ἡδέων, χαρὰ ἀβλαβής Πθ5.
spacing	page-015-L	_4f016601-2cdc-4fef-b5e1-266b86f21626	30	1	 →∅	ἄβρωτος θ 144. 845a20. χυμοὶ ἄβρωτοι ϗ̀ ἄποτοι μδ 3.	ἄβρωτος θ 144. 845a20. χυμοὶ ἄβρωτοι ϗ̀ ἄποτοι μδ3.
spacing	page-015-L	_4dde6239-438a-4e3d-8655-495247b2a212	31	1	 →∅	ι 28. 618a1. Ζμδ 5. 681a5. καρποὶ κατὰ συμβεβηκὸς ἄβρω-	ι 28. 618a1. Ζμδ5. 681a5. καρποὶ κατὰ συμβεβηκὸς ἄβρω-
spacing	page-015-R	_e396b72d-61d8-417e-93a3-0a3fe5e9e980	6	2	∅→  ∅→ 	γ12.1282b15. ΜΑ3.983a32 Bz. 7.988b9. β2. 996a24.	γ12.1282b15. ΜΑ3. 983a32 Bz. 7. 988b9. β2. 996a24.
spacing	page-015-R	_1c9a5243-699e-4cd6-9cf2-c024f36722e4	13	1	∅→ 	Ζκ6.700b28. τὸ ἀληθῶς ϗ̀ πρώτως ἀγαθὸν θειότερον ἢ ὥστ'	Ζκ6. 700b28. τὸ ἀληθῶς ϗ̀ πρώτως ἀγαθὸν θειότερον ἢ ὥστ'
